,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume
,AAPL,AMZN,BABA,BIDU,FB,GOOGL,AAPL,AMZN,BABA,BIDU,FB,GOOGL,AAPL,AMZN,BABA,BIDU,FB,GOOGL,AAPL,AMZN,BABA,BIDU,FB,GOOGL,AAPL,AMZN,BABA,BIDU,FB,GOOGL,AAPL,AMZN,BABA,BIDU,FB,GOOGL
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-26,72.36820983886719,1979.5899658203125,208.74000549316406,123.54000091552734,197.1999969482422,1390.469970703125,73.1624984741211,1979.5899658203125,208.74000549316406,123.54000091552734,197.1999969482422,1390.469970703125,74.47000122070312,2014.6700439453125,213.0800018310547,127.37999725341797,201.2100067138672,1413.6700439453125,71.625,1960.449951171875,206.7899932861328,121.62999725341797,195.49000549316406,1376.550048828125,71.63249969482422,1970.280029296875,206.8000030517578,124.0199966430664,197.19000244140625,1394.97998046875,198054800,5224600,19482100,5128000,16524500,2488800
2020-02-27,67.63762664794922,1884.300048828125,205.02999877929688,119.91000366210938,189.75,1314.949951171875,68.37999725341797,1884.300048828125,205.02999877929688,119.91000366210938,189.75,1314.949951171875,71.5,1975.0,209.97000122070312,124.16000366210938,195.8800048828125,1369.4000244140625,68.23999786376953,1882.760009765625,201.86000061035156,119.3499984741211,189.5,1314.239990234375,70.2750015258789,1934.3800048828125,205.00999450683594,122.01000213623047,191.82000732421875,1359.1400146484375,320605600,8144000,22741200,6693400,21682600,3114500
2020-02-28,67.59806060791016,1883.75,208.0,119.9800033569336,192.47000122070312,1339.25,68.33999633789062,1883.75,208.0,119.9800033569336,192.47000122070312,1339.25,69.60250091552734,1889.760009765625,208.9199981689453,120.5,192.74000549316406,1342.449951171875,64.09249877929688,1811.1300048828125,198.56100463867188,114.80999755859375,181.82000732421875,1268.2099609375,64.31500244140625,1814.6300048828125,198.97999572753906,115.0,182.6999969482422,1274.31005859375,426510000,9481000,31251100,9797800,32568900,4009900
2020-03-02,73.89148712158203,1953.949951171875,210.97999572753906,120.7699966430664,196.44000244140625,1386.3199462890625,74.70249938964844,1953.949951171875,210.97999572753906,120.7699966430664,196.44000244140625,1386.3199462890625,75.36000061035156,1954.510009765625,211.11000061035156,122.97000122070312,196.57000732421875,1387.469970703125,69.43000030517578,1870.0,203.75599670410156,117.83000183105469,188.85000610351562,1325.199951171875,70.56999969482422,1906.489990234375,208.58999633789062,122.80000305175781,194.02999877929688,1351.3900146484375,341397200,6761700,21542200,6238800,24949000,2771500
2020-03-03,71.54473876953125,1908.989990234375,207.41000366210938,117.97000122070312,185.88999938964844,1337.719970703125,72.33000183105469,1908.989990234375,207.41000366210938,117.97000122070312,185.88999938964844,1337.719970703125,76.0,1996.3299560546875,211.38999938964844,122.62000274658203,197.24000549316406,1408.18994140625,71.44999694824219,1888.0899658203125,202.24000549316406,115.68000030517578,183.97000122070312,1329.239990234375,75.9175033569336,1975.3699951171875,211.0800018310547,121.4000015258789,196.22000122070312,1397.6800537109375,319475600,7534500,20813800,5499400,27984100,2830100
2020-03-04,74.86331176757812,1975.8299560546875,211.9600067138672,121.41000366210938,191.75999450683594,1381.5999755859375,75.68499755859375,1975.8299560546875,211.9600067138672,121.41000366210938,191.75999450683594,1381.5999755859375,75.8499984741211,1978.0,212.6999969482422,121.79000091552734,191.8300018310547,1382.780029296875,73.28250122070312,1922.0,208.85000610351562,119.12999725341797,186.38999938964844,1337.0,74.11000061035156,1946.5699462890625,209.49000549316406,119.29000091552734,189.1699981689453,1358.9599609375,219178400,4772900,12474400,4214100,23062500,2379900
2020-03-05,72.43497467041016,1924.030029296875,211.4600067138672,118.23999786376953,185.1699981689453,1314.760009765625,73.2300033569336,1924.030029296875,211.4600067138672,118.23999786376953,185.1699981689453,1314.760009765625,74.88749694824219,1960.719970703125,215.14999389648438,120.31999969482422,188.99000549316406,1353.6300048828125,72.85250091552734,1910.0,209.13999938964844,117.5999984741211,183.88999938964844,1301.6400146484375,73.87999725341797,1933.0,210.0,118.37000274658203,186.77999877929688,1345.550048828125,187572800,4748200,13462900,3046900,19333400,2719000
2020-03-06,71.47303771972656,1901.0899658203125,204.63999938964844,113.73999786376953,181.08999633789062,1295.739990234375,72.25749969482422,1901.0899658203125,204.63999938964844,113.73999786376953,181.08999633789062,1295.739990234375,72.70500183105469,1910.8699951171875,207.0,116.91000366210938,183.77999877929688,1302.75,70.30750274658203,1869.5,201.10000610351562,112.22000122070312,176.25999450683594,1257.2099609375,70.5,1875.0,206.6999969482422,114.98999786376953,178.3300018310547,1269.949951171875,226176800,5273600,21700500,4853000,24559600,3232000
2020-03-09,65.82007598876953,1800.6099853515625,197.66000366210938,106.6500015258789,169.5,1215.7900390625,66.5425033569336,1800.6099853515625,197.66000366210938,106.6500015258789,169.5,1215.7900390625,69.52249908447266,1862.77001953125,199.88999938964844,110.05999755859375,175.0,1252.72998046875,65.75,1761.2900390625,193.92999267578125,105.05000305175781,165.19000244140625,1198.0400390625,65.9375,1773.8599853515625,195.6199951171875,106.94000244140625,169.60000610351562,1204.9599609375,286744800,7813200,25502600,7367800,29949000,3462600
2020-03-10,70.560546875,1891.8199462890625,206.38999938964844,111.91000366210938,178.19000244140625,1275.1700439453125,71.33499908447266,1891.8199462890625,206.38999938964844,111.91000366210938,178.19000244140625,1275.1700439453125,71.61000061035156,1894.27001953125,207.4499969482422,111.91999816894531,178.2899932861328,1275.8499755859375,67.34249877929688,1818.1700439453125,200.8000030517578,106.86000061035156,169.5,1214.510009765625,69.28500366210938,1870.8800048828125,205.52999877929688,110.86000061035156,174.6699981689453,1254.3900146484375,285290000,7133300,19022600,5051200,24517800,2743600
2020-03-11,68.10993957519531,1820.8599853515625,198.91000366210938,108.25,170.24000549316406,1210.9000244140625,68.85749816894531,1820.8599853515625,198.91000366210938,108.25,170.24000549316406,1210.9000244140625,70.30500030517578,1871.3199462890625,203.10000610351562,110.69999694824219,175.8800048828125,1256.9300537109375,67.96499633789062,1801.5,196.11000061035156,107.55999755859375,167.66000366210938,1191.1400146484375,69.34750366210938,1857.8499755859375,201.64999389648438,109.5999984741211,174.00999450683594,1248.27001953125,255598800,5624800,18908200,3854200,20373900,2736600
2020-03-12,61.383766174316406,1676.6099853515625,185.10000610351562,99.0,154.47000122070312,1111.550048828125,62.057498931884766,1676.6099853515625,185.10000610351562,99.0,154.47000122070312,1111.550048828125,67.5,1765.0,190.48699951171875,102.4800033569336,166.60000610351562,1188.75,62.0,1675.0,183.92999267578125,97.41999816894531,154.33999633789062,1108.469970703125,63.98500061035156,1721.97998046875,186.5,100.05000305175781,159.5399932861328,1122.6199951171875,418474000,11346200,30247100,9414500,43266300,4716300
2020-03-13,68.73804473876953,1785.0,194.0,100.29000091552734,170.27999877929688,1214.27001953125,69.49250030517578,1785.0,194.0,100.29000091552734,170.27999877929688,1214.27001953125,69.9800033569336,1786.31005859375,195.99000549316406,105.61000061035156,170.7899932861328,1214.4000244140625,63.23749923706055,1680.6199951171875,187.80999755859375,94.66000366210938,157.60000610351562,1112.2900390625,66.22250366210938,1755.0,194.89999389648438,104.70999908447266,163.52999877929688,1174.989990234375,370732000,8809700,23650500,6827500,35028600,3970000
2020-03-16,59.89510726928711,1689.1500244140625,178.85000610351562,89.68000030517578,146.00999450683594,1073.0,60.5525016784668,1689.1500244140625,178.85000610351562,89.68000030517578,146.00999450683594,1073.0,64.7699966430664,1759.449951171875,188.0,96.7300033569336,159.1300048828125,1145.469970703125,60.0,1626.030029296875,174.5,89.68000030517578,143.10000610351562,1067.0799560546875,60.48749923706055,1641.510009765625,176.14999389648438,90.91999816894531,152.32000732421875,1089.6099853515625,322423600,8917300,26628500,6482100,39120400,4826000
2020-03-17,62.5286979675293,1807.8399658203125,184.80999755859375,91.12999725341797,149.4199981689453,1118.06005859375,63.21500015258789,1807.8399658203125,184.80999755859375,91.12999725341797,149.4199981689453,1118.06005859375,64.40249633789062,1857.780029296875,189.38999938964844,92.27999877929688,153.94000244140625,1126.0,59.599998474121094,1689.239990234375,179.69000244140625,85.05000305175781,140.0,1049.0999755859375,61.877498626708984,1775.469970703125,181.25999450683594,89.72000122070312,150.74000549316406,1090.6400146484375,324056000,10917100,19276500,6343000,34255600,4159700
2020-03-18,60.99800109863281,1830.0,180.0,83.62000274658203,146.9600067138672,1091.18994140625,61.66749954223633,1830.0,180.0,83.62000274658203,146.9600067138672,1091.18994140625,62.5,1841.6600341796875,182.41000366210938,92.88999938964844,148.17999267578125,1104.989990234375,59.279998779296875,1745.0,170.0,82.0,137.10000610351562,1037.0,59.942501068115234,1750.0,176.0,84.5999984741211,139.75,1059.93994140625,300233600,9645200,22054200,9479800,37553100,4652200
2020-03-19,60.53063201904297,1880.9300537109375,180.8800048828125,89.62000274658203,153.1300048828125,1111.6700439453125,61.19499969482422,1880.9300537109375,180.8800048828125,89.62000274658203,153.1300048828125,1111.6700439453125,63.209999084472656,1945.0,187.25,91.66000366210938,159.92999267578125,1152.6099853515625,60.65250015258789,1832.6500244140625,177.38999938964844,83.20999908447266,144.8000030517578,1055.550048828125,61.84749984741211,1860.0,179.25999450683594,83.33999633789062,146.6199951171875,1088.219970703125,271857200,10399900,20905700,6258600,39862300,3703200
2020-03-20,56.68781661987305,1846.0899658203125,181.3000030517578,88.66000366210938,149.72999572753906,1068.2099609375,57.310001373291016,1846.0899658203125,181.3000030517578,88.66000366210938,149.72999572753906,1068.2099609375,62.95750045776367,1957.0,188.3000030517578,93.16000366210938,159.27000427246094,1138.47998046875,57.0,1820.72998046875,180.0,87.72000122070312,148.0,1062.0999755859375,61.79499816894531,1926.31005859375,187.74000549316406,91.25,156.02000427246094,1130.9000244140625,401693200,9817900,21006100,5689900,32568400,4143900
2020-03-23,55.48352813720703,1902.8299560546875,176.33999633789062,91.22000122070312,148.10000610351562,1054.1300048828125,56.092498779296875,1902.8299560546875,176.33999633789062,91.22000122070312,148.10000610351562,1054.1300048828125,57.125,1919.4000244140625,178.5,92.1500015258789,152.30999755859375,1066.9100341796875,53.15250015258789,1812.0,169.9499969482422,86.2300033569336,142.25,1008.8699951171875,57.02000045776367,1827.75,175.27000427246094,89.02999877929688,149.66000366210938,1056.3699951171875,336752800,7808500,22554700,4709300,29830800,4183600
2020-03-24,61.0499382019043,1940.0999755859375,185.75,96.43000030517578,160.97999572753906,1130.010009765625,61.720001220703125,1940.0999755859375,185.75,96.43000030517578,160.97999572753906,1130.010009765625,61.92250061035156,1955.0,188.8000030517578,98.91999816894531,161.30999755859375,1133.3299560546875,58.57500076293945,1900.3399658203125,181.17999267578125,95.05000305175781,152.57000732421875,1086.4300537109375,59.09000015258789,1951.5,183.08999633789062,95.18000030517578,155.2100067138672,1103.97998046875,287531200,7147100,20801500,5640100,30440400,3623400
2020-03-25,60.713623046875,1885.8399658203125,188.55999755859375,96.91999816894531,156.2100067138672,1101.6199951171875,61.380001068115234,1885.8399658203125,188.55999755859375,96.91999816894531,156.2100067138672,1101.6199951171875,64.5625,1950.260009765625,195.19000244140625,102.05000305175781,162.99000549316406,1146.1700439453125,61.07500076293945,1885.780029296875,184.51499938964844,95.08000183105469,153.05999755859375,1083.010009765625,62.6875,1920.68994140625,185.82000732421875,97.0,158.9199981689453,1124.5799560546875,303602000,6479100,19605200,6231000,35184300,4516200
2020-03-26,63.90856170654297,1955.489990234375,195.32000732421875,101.81999969482422,163.33999633789062,1162.9200439453125,64.61000061035156,1955.489990234375,195.32000732421875,101.81999969482422,163.33999633789062,1162.9200439453125,64.66999816894531,1956.489990234375,196.32000732421875,102.45999908447266,164.0,1171.47998046875,61.59000015258789,1889.2900390625,187.60000610351562,97.31999969482422,157.02000427246094,1092.030029296875,61.630001068115234,1902.0,188.63999938964844,98.61000061035156,158.25,1114.719970703125,252087200,6221300,15416800,5109500,26556800,3828100
2020-03-27,61.26259994506836,1900.0999755859375,188.58999633789062,97.62999725341797,156.7899932861328,1110.260009765625,61.935001373291016,1900.0999755859375,188.58999633789062,97.62999725341797,156.7899932861328,1110.260009765625,63.967498779296875,1939.7900390625,192.74000549316406,99.12000274658203,160.08999633789062,1151.050048828125,61.76250076293945,1899.9200439453125,188.0,96.33000183105469,154.75,1104.0,63.1875,1930.8599853515625,189.97000122070312,98.5,158.1999969482422,1127.469970703125,204216800,5387900,13376400,4113000,24879900,3139700
2020-03-30,63.01090621948242,1963.949951171875,191.27000427246094,98.94999694824219,165.9499969482422,1146.31005859375,63.70249938964844,1963.949951171875,191.27000427246094,98.94999694824219,165.9499969482422,1146.31005859375,63.880001068115234,1973.6300048828125,191.47999572753906,99.5,166.75,1151.0,62.349998474121094,1912.3399658203125,187.00999450683594,96.1500015258789,158.05999755859375,1098.489990234375,62.685001373291016,1922.8299560546875,187.47999572753906,98.5199966430664,159.17999267578125,1132.6400146484375,167976400,6126100,12254400,3828100,22515200,2936800
2020-03-31,62.882320404052734,1949.719970703125,194.47999572753906,100.79000091552734,166.8000030517578,1161.949951171875,63.5724983215332,1949.719970703125,194.47999572753906,100.79000091552734,166.8000030517578,1161.949951171875,65.62249755859375,1993.02001953125,196.7899932861328,105.25,170.92999267578125,1173.4000244140625,63.0,1944.010009765625,190.60000610351562,98.54000091552734,164.1999969482422,1136.719970703125,63.900001525878906,1964.3499755859375,192.0,98.54000091552734,165.47999572753906,1148.72998046875,197002000,5123600,19084800,4088000,23676300,3261400
2020-04-01,59.573638916015625,1907.699951171875,187.55999755859375,97.68000030517578,159.60000610351562,1102.0999755859375,60.227500915527344,1907.699951171875,187.55999755859375,97.68000030517578,159.60000610351562,1102.0999755859375,62.18000030517578,1944.9599609375,192.8699951171875,101.5199966430664,164.14999389648438,1129.4200439453125,59.782501220703125,1893.0,185.0399932861328,97.33000183105469,158.0399932861328,1093.489990234375,61.625,1932.969970703125,189.5,98.68000030517578,161.6199951171875,1124.0,176218400,4121900,17948600,3805000,19507600,2598500
2020-04-02,60.567726135253906,1918.8299560546875,188.89999389648438,99.58999633789062,158.19000244140625,1117.030029296875,61.23249816894531,1918.8299560546875,188.89999389648438,99.58999633789062,158.19000244140625,1117.030029296875,61.287498474121094,1927.530029296875,191.3000030517578,100.87999725341797,161.35000610351562,1122.77001953125,59.224998474121094,1890.0,185.69200134277344,97.0,155.9199981689453,1093.1300048828125,60.084999084472656,1901.6400146484375,186.0800018310547,97.7699966430664,159.10000610351562,1100.0,165934000,4336000,13412100,2442000,20886300,2820500
2020-04-03,59.6972770690918,1906.5899658203125,187.11000061035156,97.19999694824219,154.17999267578125,1092.699951171875,60.352500915527344,1906.5899658203125,187.11000061035156,97.19999694824219,154.17999267578125,1092.699951171875,61.42499923706055,1926.3299560546875,190.5500030517578,100.2300033569336,157.91000366210938,1118.7900390625,59.74250030517578,1889.1500244140625,185.41000366210938,96.0999984741211,150.8300018310547,1075.0799560546875,60.70000076293945,1911.1500244140625,190.1199951171875,98.91999816894531,157.14999389648438,1114.7099609375,129880000,3609900,9483100,2239700,25983300,2568700
2020-04-06,64.90511322021484,1997.5899658203125,196.4499969482422,102.94000244140625,165.5500030517578,1183.18994140625,65.61750030517578,1997.5899658203125,196.4499969482422,102.94000244140625,165.5500030517578,1183.18994140625,65.77749633789062,1998.52001953125,196.8800048828125,103.19999694824219,166.1999969482422,1190.75,62.345001220703125,1930.02001953125,192.6999969482422,100.2699966430664,158.50999450683594,1125.0,62.724998474121094,1936.0,194.74000549316406,100.87999725341797,160.14999389648438,1133.0,201820400,5773200,13248700,3590800,28453600,3166000
2020-04-07,64.15337371826172,2011.5999755859375,198.0,101.79000091552734,168.8300018310547,1182.56005859375,64.85749816894531,2011.5999755859375,198.0,101.79000091552734,168.8300018310547,1182.56005859375,67.92500305175781,2035.719970703125,201.4499969482422,107.38999938964844,173.38999938964844,1220.780029296875,64.75,1997.6199951171875,197.0500030517578,101.05000305175781,166.00999450683594,1177.25,67.69999694824219,2017.1099853515625,200.0500030517578,105.0,171.7899932861328,1217.010009765625,202887200,5114000,14934500,6968600,31411900,3081000
2020-04-08,65.79534912109375,2043.0,195.97999572753906,97.33000183105469,174.27999877929688,1207.0,66.51750183105469,2043.0,195.97999572753906,97.33000183105469,174.27999877929688,1207.0,66.84249877929688,2044.0,198.86000061035156,98.58999633789062,175.0,1214.9000244140625,65.30750274658203,2011.1500244140625,193.88400268554688,94.9000015258789,167.74000549316406,1183.949951171875,65.68499755859375,2021.0,198.33999633789062,98.0,171.25,1203.0999755859375,168895200,3977300,13608000,10164500,21664200,2016700
2020-04-09,66.27012634277344,2042.760009765625,196.3699951171875,99.0,175.19000244140625,1206.5699462890625,66.99749755859375,2042.760009765625,196.3699951171875,99.0,175.19000244140625,1206.5699462890625,67.51750183105469,2053.0,200.35000610351562,100.37000274658203,177.0800018310547,1221.989990234375,66.17500305175781,2017.6600341796875,193.39999389648438,96.4000015258789,171.57000732421875,1192.4200439453125,67.17500305175781,2044.300048828125,198.64999389648438,97.56999969482422,175.89999389648438,1218.1800537109375,161834800,4646500,17821300,5422300,23534300,2701400
2020-04-13,67.57086181640625,2168.8701171875,199.44000244140625,98.37000274658203,174.7899932861328,1210.4100341796875,68.3125,2168.8701171875,199.44000244140625,98.37000274658203,174.7899932861328,1210.4100341796875,68.42500305175781,2180.0,200.3249969482422,99.93000030517578,175.0,1214.52001953125,66.4574966430664,2038.0,195.52999877929688,97.9800033569336,169.4499969482422,1182.3299560546875,67.07749938964844,2040.0,197.39999389648438,98.70999908447266,173.6699981689453,1201.5,131022800,6716700,16117900,3171800,19355400,1935100
2020-04-14,70.98339080810547,2283.320068359375,204.77999877929688,100.91999816894531,178.1699981689453,1265.22998046875,71.76249694824219,2283.320068359375,204.77999877929688,100.91999816894531,178.1699981689453,1265.22998046875,72.0625,2292.0,207.97000122070312,103.11000061035156,181.22999572753906,1275.75,69.51249694824219,2186.2099609375,204.25,99.55999755859375,176.6199951171875,1228.5400390625,70.0,2200.469970703125,204.9499969482422,99.58000183105469,178.97999572753906,1239.969970703125,194994800,8087200,16757100,3564500,21011800,3167900
2020-04-15,70.33551025390625,2307.679931640625,208.1699981689453,100.87000274658203,176.97000122070312,1257.300048828125,71.10749816894531,2307.679931640625,208.1699981689453,100.87000274658203,176.97000122070312,1257.300048828125,71.5824966430664,2333.3701171875,209.14999389648438,100.91999816894531,178.19000244140625,1275.1099853515625,70.15750122070312,2245.0,201.30999755859375,97.37000274658203,172.82000732421875,1234.0,70.5999984741211,2257.679931640625,204.77000427246094,98.63999938964844,175.19000244140625,1246.510009765625,131154400,6866600,10768100,2771600,17423000,2111800
2020-04-16,70.8943862915039,2408.18994140625,212.66000366210938,102.81999969482422,176.25,1257.4300537109375,71.67250061035156,2408.18994140625,212.66000366210938,102.81999969482422,176.25,1257.4300537109375,72.05000305175781,2461.0,213.25,103.02999877929688,178.0500030517578,1273.3599853515625,70.5875015258789,2335.0,209.1199951171875,99.66999816894531,172.50999450683594,1238.199951171875,71.84500122070312,2346.0,210.52999877929688,101.5999984741211,177.9499969482422,1267.1400146484375,157125200,12038200,16353800,4406400,23593200,2894800
2020-04-17,69.93244171142578,2375.0,209.5,105.0,179.24000549316406,1279.0,70.69999694824219,2375.0,209.5,105.0,179.24000549316406,1279.0,71.73750305175781,2400.0,214.97999572753906,105.19000244140625,180.27999877929688,1290.0,69.21499633789062,2316.02001953125,208.8509979248047,103.1500015258789,176.66000366210938,1266.0,71.17250061035156,2372.330078125,214.97999572753906,104.20999908447266,179.1999969482422,1281.699951171875,215250000,7930000,13558500,3827200,20974800,2552500
2020-04-20,68.48087310791016,2393.610107421875,212.1300048828125,104.68000030517578,178.24000549316406,1261.1500244140625,69.23249816894531,2393.610107421875,212.1300048828125,104.68000030517578,178.24000549316406,1261.1500244140625,70.41999816894531,2444.97998046875,216.10000610351562,107.66999816894531,180.5,1276.8199462890625,69.2125015258789,2386.050048828125,209.36000061035156,103.41999816894531,176.77000427246094,1256.43994140625,69.48750305175781,2389.949951171875,209.8699951171875,103.5999984741211,177.41000366210938,1269.8900146484375,130015200,5770700,19295400,3484300,16110700,1764600
2020-04-21,66.3641128540039,2328.1201171875,207.33999633789062,101.41000366210938,170.8000030517578,1212.1600341796875,67.09249877929688,2328.1201171875,207.33999633789062,101.41000366210938,170.8000030517578,1212.1600341796875,69.3125,2428.31005859375,212.1300048828125,102.41999816894531,175.3800048828125,1250.0,66.35749816894531,2279.659912109375,205.02999877929688,98.83000183105469,168.33999633789062,1205.0,69.06999969482422,2416.610107421875,209.89999389648438,102.0999984741211,175.25,1242.7099609375,180991600,7476700,14107600,3843900,24850500,2482400
2020-04-22,68.27562713623047,2363.489990234375,209.9600067138672,101.75,182.27999877929688,1258.4100341796875,69.0250015258789,2363.489990234375,209.9600067138672,101.75,182.27999877929688,1258.4100341796875,69.4749984741211,2394.0,212.0,104.36000061035156,184.77999877929688,1279.8800048828125,68.05000305175781,2351.0,209.2100067138672,101.19999694824219,178.13999938964844,1237.199951171875,68.40249633789062,2369.0,212.0,101.98999786376953,178.4499969482422,1241.1099853515625,116862400,4212200,13471100,3427200,33242000,2314800
2020-04-23,68.01103210449219,2399.449951171875,205.24000549316406,99.8499984741211,185.1300048828125,1271.1700439453125,68.75749969482422,2399.449951171875,205.24000549316406,99.8499984741211,185.1300048828125,1271.1700439453125,70.4375,2424.219970703125,210.55999755859375,102.37999725341797,187.0500030517578,1288.1500244140625,68.71749877929688,2382.080078125,203.4600067138672,99.20999908447266,183.14999389648438,1260.530029296875,68.96749877929688,2399.97998046875,210.24000549316406,101.19999694824219,184.0800018310547,1265.739990234375,124814400,5066600,20424000,3407400,21426600,1710100
2020-04-24,69.97447204589844,2410.219970703125,204.36000061035156,100.94999694824219,190.07000732421875,1276.5999755859375,70.74250030517578,2410.219970703125,204.36000061035156,100.94999694824219,190.07000732421875,1276.5999755859375,70.75250244140625,2420.429931640625,206.5,101.91999816894531,190.41000366210938,1277.7099609375,69.25,2382.0,202.82000732421875,99.88999938964844,180.8300018310547,1244.0,69.30000305175781,2417.0,205.88999938964844,101.0999984741211,183.22999572753906,1255.0,126161200,3824900,14673900,2584000,28792000,1870100
2020-04-27,70.02394104003906,2376.0,203.69000244140625,100.55999755859375,187.5,1270.8599853515625,70.7925033569336,2376.0,203.69000244140625,100.55999755859375,187.5,1270.8599853515625,71.13500213623047,2444.8798828125,207.77999877929688,101.55000305175781,193.75,1294.0999755859375,69.98750305175781,2363.0,202.02999877929688,99.72000122070312,187.41000366210938,1265.06005859375,70.44999694824219,2443.199951171875,207.5500030517578,101.19999694824219,192.66000366210938,1292.0,117087600,5645600,17286800,3148700,29197800,2209300
2020-04-28,68.88890075683594,2314.080078125,201.14999389648438,97.12999725341797,182.91000366210938,1232.5899658203125,69.6449966430664,2314.080078125,201.14999389648438,97.12999725341797,182.91000366210938,1232.5899658203125,71.4574966430664,2373.5,205.19000244140625,101.0,189.1999969482422,1284.760009765625,69.55000305175781,2306.0,199.40699768066406,96.80999755859375,182.55999755859375,1230.3800048828125,71.2699966430664,2372.10009765625,204.80999755859375,101.0,188.66000366210938,1283.199951171875,112004800,5269400,17203800,4534500,21731000,4035000
2020-04-29,71.15155792236328,2372.7099609375,206.6999969482422,99.66999816894531,194.19000244140625,1342.1800537109375,71.93250274658203,2372.7099609375,206.6999969482422,99.66999816894531,194.19000244140625,1342.1800537109375,72.4175033569336,2391.889892578125,207.0800018310547,99.87999725341797,196.91000366210938,1360.1500244140625,70.97250366210938,2310.0,202.50999450683594,97.01000213623047,190.0,1326.72998046875,71.18250274658203,2330.010009765625,202.92999267578125,98.47000122070312,190.92999267578125,1345.0,137280800,4591600,19117800,5486400,45954500,5417900
2020-04-30,72.65258026123047,2474.0,202.6699981689453,100.93000030517578,204.7100067138672,1346.699951171875,73.44999694824219,2474.0,202.6699981689453,100.93000030517578,204.7100067138672,1346.699951171875,73.63249969482422,2475.0,206.6999969482422,102.9800033569336,209.69000244140625,1350.0,72.0875015258789,2396.010009765625,199.2899932861328,98.66000366210938,201.57000732421875,1321.5,72.48999786376953,2419.840087890625,206.25,99.73999786376953,206.9199981689453,1331.3599853515625,183064000,9534600,20107400,5795900,46230100,2792100
2020-05-01,71.4829330444336,2286.0400390625,194.47999572753906,96.0199966430664,202.27000427246094,1317.3199462890625,72.26750183105469,2286.0400390625,194.47999572753906,96.0199966430664,202.27000427246094,1317.3199462890625,74.75,2362.43994140625,197.3800048828125,98.19999694824219,207.27999877929688,1351.4300537109375,71.4625015258789,2258.18994140625,192.86000061035156,94.30999755859375,199.0500030517578,1309.6600341796875,71.5625,2336.800048828125,195.75,98.19999694824219,201.60000610351562,1324.0899658203125,240616800,9772600,22276200,4622500,30415600,2443600
2020-05-04,72.49432373046875,2315.989990234375,191.14999389648438,94.76000213623047,205.25999450683594,1322.9000244140625,73.29000091552734,2315.989990234375,191.14999389648438,94.76000213623047,205.25999450683594,1322.9000244140625,73.42250061035156,2326.97998046875,195.0,96.0199966430664,205.91000366210938,1324.469970703125,71.58000183105469,2256.3798828125,189.52999877929688,93.54000091552734,198.75999450683594,1296.010009765625,72.2925033569336,2256.3798828125,194.75999450683594,95.43000030517578,200.1999969482422,1308.1300048828125,133568000,4865900,25709400,3387800,19250700,1540300
2020-05-05,73.58238220214844,2317.800048828125,195.02000427246094,95.7699966430664,207.07000732421875,1349.02001953125,74.38999938964844,2317.800048828125,195.02000427246094,95.7699966430664,207.07000732421875,1349.02001953125,75.25,2351.0,198.27000427246094,97.5999984741211,210.3800048828125,1371.010009765625,73.61499786376953,2307.1298828125,194.1999969482422,95.47000122070312,206.5,1335.030029296875,73.76499938964844,2340.0,196.3800048828125,96.41000366210938,207.02000427246094,1337.5,147751200,3242500,22957200,2826100,21071200,1983300
2020-05-06,74.34153747558594,2351.260009765625,195.1699981689453,97.08000183105469,208.47000122070312,1345.4300537109375,75.15750122070312,2351.260009765625,195.1699981689453,97.08000183105469,208.47000122070312,1345.4300537109375,75.80999755859375,2357.449951171875,198.91000366210938,98.04000091552734,211.60000610351562,1368.68994140625,74.71749877929688,2320.0,194.92999267578125,95.29000091552734,206.66000366210938,1345.1300048828125,75.11499786376953,2329.43994140625,197.6699981689453,96.61000061035156,208.1199951171875,1358.0,142333600,3117800,18598900,2900300,21857000,1586600
2020-05-07,75.11060333251953,2367.610107421875,196.49000549316406,98.18000030517578,211.25999450683594,1369.280029296875,75.93499755859375,2367.610107421875,196.49000549316406,98.18000030517578,211.25999450683594,1369.280029296875,76.2925033569336,2376.0,198.08999633789062,98.44999694824219,211.60000610351562,1376.0,75.49250030517578,2343.110107421875,194.77999877929688,97.44999694824219,209.0399932861328,1352.5400390625,75.80500030517578,2374.780029296875,198.0,98.0999984741211,211.16000366210938,1361.31005859375,115215200,3396400,16164600,2331800,15152000,1532600
2020-05-08,76.89836120605469,2379.610107421875,201.19000244140625,99.7699966430664,212.35000610351562,1384.3399658203125,77.53250122070312,2379.610107421875,201.19000244140625,99.7699966430664,212.35000610351562,1384.3399658203125,77.5875015258789,2387.239990234375,203.02000427246094,100.66999816894531,213.2100067138672,1396.6400146484375,76.07250213623047,2357.0,198.67999267578125,98.1500015258789,210.85000610351562,1372.010009765625,76.41000366210938,2372.139892578125,199.8000030517578,99.79000091552734,212.24000549316406,1381.8199462890625,133838400,3206600,23819700,3222300,12506000,1666300
